"","s1_vc15","s10_vc15","s11_vc15","s12_vc15","s13_vc15","s14_vc15","s15_vc15","s16_vc15","s17_vc15","s18_vc15","s19_vc15","s2_vc15","s20_vc15","s21_vc15","s22_vc15","s23_vc15","s24_vc15","s25_vc15","s26_vc15","s27_vc15","s28_vc15","s29_vc15","s3_vc15","s30_vc15","s31_vc15","s32_vc15","s33_vc15","s34_vc15","s35_vc15","s36_vc15","s37_vc15","s38_vc15","s39_vc15","s4_vc15","s40_vc15","s41_vc15","s42_vc15","s43_vc15","s44_vc15","s45_vc15","s46_vc15","s47_vc15","s48_vc15","s49_vc15","s5_vc15","s50_vc15","s51_vc15","s52_vc15","s53_vc15","s54_vc15","s55_vc15","s56_vc15","s57_vc15","s58_vc15","s59_vc15","s6_vc15","s60_vc15","s61_vc15","s62_vc15","s63_vc15","s64_vc15","s7_vc15","s8_vc15","s9_vc15","s1_vc17","s10_vc17","s11_vc17","s12_vc17","s13_vc17","s14_vc17","s15_vc17","s16_vc17","s17_vc17","s18_vc17","s19_vc17","s2_vc17","s20_vc17","s21_vc17","s22_vc17","s23_vc17","s24_vc17","s25_vc17","s26_vc17","s27_vc17","s28_vc17","s29_vc17","s3_vc17","s30_vc17","s31_vc17","s32_vc17","s33_vc17","s34_vc17","s35_vc17","s36_vc17","s37_vc17","s38_vc17","s39_vc17","s4_vc17","s40_vc17","s41_vc17","s42_vc17","s43_vc17","s5_vc17","s6_vc17","s7_vc17","s8_vc17","s9_vc17","s1_vc18","s10_vc18","s11_vc18","s12_vc18","s13_vc18","s14_vc18","s15_vc18","s16_vc18","s17_vc18","s18_vc18","s19_vc18","s2_vc18","s20_vc18","s21_vc18","s22_vc18","s23_vc18","s24_vc18","s25_vc18","s26_vc18","s27_vc18","s28_vc18","s29_vc18","s3_vc18","s30_vc18","s31_vc18","s32_vc18","s33_vc18","s34_vc18","s35_vc18","s36_vc18","s37_vc18","s38_vc18","s39_vc18","s4_vc18","s40_vc18","s41_vc18","s42_vc18","s43_vc18","s44_vc18","s45_vc18","s5_vc18","s6_vc18","s7_vc18","s8_vc18","s9_vc18","s46_vc18"
"lm163 mapping",0,954,0,0,0,267,0,0,0,0,0,81,0,0,0,0,0,0,4226,0,0,3661,0,565,209,0,208,0,0,0,0,0,0,19340,0,0,0,0,0,0,0,0,0,0,560,0,0,0,3222,0,279,0,0,19408,0,0,170,0,0,0,0,0,0,5368,0,0,0,0,0,0,0,0,2950,664,3589,0,0,0,0,0,0,0,74,6018,429,2045,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355,1608,492,23,0,1993,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914
"lm164 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,21335,0,0,0,0,22721,0,0,0,11184,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,338,0,0,0,0,25,0,0,0,0,0
"lm165 mapping",0,0,0,0,0,0,0,0,0,0,0,745,0,0,0,0,0,0,8116,37620,0,0,0,0,0,0,17674,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,6984,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,203,0,0,0,0,0,0,0,0,24,4957,0,0,0,0,0,0,0,0,2400,2066,1502,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8891,0,396,0,0,11085,0,0,0,0,0,0,0,0,0,0,9979,0,0,0,0,28,0,0,0,0,2915,0,0,0,803,0,0,0,0,0,0,0,0,0
"lm166 mapping",25745,23,2351,0,0,0,0,0,0,0,0,4298,0,0,0,0,0,0,0,0,0,9949,1914,0,0,0,0,2136,0,0,0,0,0,13206,0,0,0,0,0,0,0,0,0,0,7468,0,0,0,0,41344,0,0,0,601,1313,910,0,0,0,0,0,0,0,0,0,0,2532,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,1968,2210,0,8653,0,0,0,0,0,0,0,0,0,0,227,215,0,0,0,0,0,0,0,0,0,6965,0,0,0,0,0,11847,702,0,46,0,2970,0,0,0,0,5,0,4307,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,158,0,102,0,0,0,0,0,0,0,0,1379
"lm167 mapping",0,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,1376,1139,88,356,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,11845,0,0,0,0,19538,0,0,0,0,2067,0,0,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,8723,0,2858,0,0,0,0,0,0,0,7769,995,5369,2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612,782,0,0,2341,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,881,0,0,0,0,0,0,0,0,0,0,852
"lm168 mapping",6200,0,0,0,6698,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,10453,22280,3027,0,0,0,22334,0,0,0,52134,513388,3659,0,0,0,0,0,0,0,0,13754,0,0,0,0,0,5703,0,0,0,0,3823,0,0,147,0,0,0,0,0,15551,0,0,0,0,31210,0,0,0,0,2299,1152,0,0,0,0,0,0,0,0,1266,17588,26046,10448,0,0,0,0,0,0,0,31585,0,0,0,0,0,0,0,0,0,0,0,0,0,3157,0,0,0,0,0,8618,2349,13423,761,0,7761,0,0,1624,0,0,0,0,0,0,0,1161,0,0,2,1305,21,0,0,2640,0,0,0,0,4652,0,0,0,0,1,0,0,0,0,1427
"lm169 mapping",726,0,0,0,0,0,7632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3266,0,471,64,0,0,0,0,1325,0,0,0,1654,0,0,0,0,0,0,0,0,0,0,3816,0,0,0,0,53,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,5018,240,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,5282,0,0,0,0,0,0,0,0,13,0,0,0,0,0,4342,0,0,6,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"lm170 mapping",7219,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,7695,0,0,13294,0,5794,0,0,14669,0,0,0,0,378,0,17327,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,0,1694,0,0,0,229,0,0,0,0,0,0,0,4712,0,0,0,0,0,0,752,0,0,0,0,0,0,0,0,0,1024,56433,970,0,0,0,0,0,0,0,0,0,0,0,0,2706,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,5877,2613,0,0,0,0,0,0,0,30,0,0,0,0,0,586,0,0,14,0,751,0,123,0,1924,0,0,1270,3622,339499,0,0,0,0,0,0,0,0,1754
"lm171 mapping",546,342,0,0,0,0,0,0,0,0,0,1150,0,0,0,0,0,0,0,0,0,1138,4841,1115,0,262,3672,0,0,0,0,0,0,3042,0,0,0,0,0,0,0,0,0,0,4282,0,0,0,0,0,873,0,0,0,0,0,6702,36,0,0,0,28414,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1731,0,3074,4795,10219,1564,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,550,245,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,959,0,0,0,0,0,0,0,0,257
"lm172 mapping",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,8009,153,5501,0,17458,0,0,1330,0,0,0,2122,0,0,0,0,0,0,0,0,0,0,2681,0,0,0,0,309,0,0,0,583,1846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3428,0,0,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1681,0,0,0,0,4458,2780,3318,704,0,0,482,0,0,0,0,4,0,55488,0,0,0,0,0,0,0,0,1275,0,49,0,0,882,0,823,0,0,0,0,0,0,0,0,0,0,0
"lm173 mapping",3194,0,0,0,0,0,0,0,0,0,0,1795,0,0,0,0,24942,0,0,0,0,1861,12145,7593,179,3097,0,22458,0,0,0,0,0,1901,0,0,0,0,0,0,0,0,0,0,6519,0,0,0,0,0,0,4822,0,554,0,0,0,13853,0,0,0,0,0,0,57754,0,3003,0,0,0,0,0,0,971,2488,0,0,0,0,3637,0,0,10308,9974,2610,3511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2650,0,0,0,0,0,1858,2442,752,1213,0,3786,0,0,26379,0,1,0,13059,0,23149,0,10655,0,0,0,0,48,0,0,0,117,0,31,89,0,7738,0,0,0,0,0,0,0,0,202
"lm174 mapping",2918,740,0,0,0,11217,0,0,0,0,0,3377,0,0,0,0,0,0,0,0,0,0,0,8753,177,0,0,0,468731,0,0,0,0,0,104978,0,0,0,0,262065,0,0,0,0,0,0,0,0,0,6037,0,0,0,0,0,0,5597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1943,3485,0,0,0,0,0,0,0,4762,6521,13499,6008,121605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5903,0,0,0,0,0,0,0,0,0,688,3668,0,431,0,1903,0,0,3611,0,0,0,2481,0,0,0,204,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm175 mapping",5078,0,3789,0,0,0,0,0,0,0,0,2132,0,0,0,0,0,0,0,0,0,2144,15334,3504,197,0,666,0,0,0,0,0,0,764,0,0,0,0,0,0,33703,0,0,0,1211,0,0,0,0,0,18896,0,0,0,0,5842,10495,0,0,0,0,0,0,0,0,0,0,0,0,0,8530,0,0,236,4244,0,0,0,0,0,0,0,9870,526,5,3051,0,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,1234,0,0,0,0,0,0,4125,788,0,0,102,0,0,0,0,15,0,11607,0,0,0,1077,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1832
"lm176 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24371,0,0,0,0,19946,0,0,0,0,0,2832,0,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0
"lm177 mapping",2393,0,0,0,0,0,0,0,0,0,0,10071,0,0,0,0,0,0,0,0,0,12943,15724,1934,10,913,0,76132,0,0,0,1890,28348,8563,0,0,0,0,128782,0,4297,0,0,0,37,0,0,0,0,0,0,0,0,0,1122,0,0,192,0,0,0,0,0,673,0,0,3132,0,0,0,0,0,394,3342,7529,0,0,10184,0,0,0,0,13660,24972,1902,15530,0,0,63907,0,0,0,23385,0,0,0,31863,654,0,0,0,0,0,0,0,2298,0,12688,0,0,0,0,0,6685,1337,5848,323,0,21783,0,0,6466,0,2,0,6815,0,0,0,4625,0,0,2,39,75,0,703,0,0,2318,179,761,0,2081,0,0,0,0,0,0,0,0,2980
"lm178 mapping",36057,27683,0,0,0,0,3715,0,0,0,0,12093,0,0,0,0,0,0,22168,0,0,13027,3005,8588,0,3924,0,0,0,0,0,0,0,13829,0,0,0,0,0,0,0,0,0,0,31591,0,0,0,0,0,6687,0,0,0,0,479,1444,0,0,0,0,0,0,10249,0,0,1308,0,0,0,0,0,0,2635,0,0,0,0,0,0,0,0,0,3296,16219,1964,0,0,135577,0,0,0,68332,0,0,0,172448,0,0,0,0,0,0,0,0,0,0,15562,0,0,0,4830,5560,4957,2321,0,0,0,15883,0,0,0,0,1,0,0,0,0,0,5317,0,0,0,47,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1540,0,0,0,0
"lm179 mapping",11351,18814,2021,0,0,4185,0,0,0,0,0,30813,0,0,0,0,0,0,8982,0,0,0,7445,0,0,356277,4327,0,0,0,413988,0,0,19223,0,0,283969,0,0,0,0,0,0,0,19041,0,0,0,0,0,719,0,0,0,0,98695,24006,0,0,0,0,0,0,27702,0,0,3829,0,0,0,0,0,0,1479,11235,0,6718,7633,0,0,0,1363,17107,10771,14021,17600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9365,0,0,6630,15587,0,0,0,0,0,19337,1794,31859,0,0,10986,0,13815,9227,0,0,3977,0,0,0,0,3797,0,0,0,117,30,0,0,0,0,150,0,35,925,0,0,0,0,1,0,0,0,107,3780
"lm180 mapping",0,25664,0,0,0,2816,0,0,679267,0,0,18660,0,0,0,0,0,0,0,0,0,19485,11265,8658,0,0,13709,13802,0,0,0,18819,0,12222,0,0,0,0,0,0,0,161047,0,0,17380,0,0,0,0,0,0,0,0,0,0,0,0,0,9982,0,0,0,0,0,0,0,0,0,13689,0,0,0,7615,3421,0,0,0,6690,0,0,0,0,6695,0,11609,45179,0,0,0,0,0,0,0,0,0,4419,0,2873,829,0,0,0,0,0,0,0,0,8440,0,0,0,0,0,2746,31652,67629,0,0,15220,0,52168,0,0,41,83937,0,0,0,0,6584,0,0,21,4595,72,0,35661,3110,0,0,27,1260,7280,2738,0,0,0,54,0,0,0,240,2216
"lm181 mapping",377,13278,0,0,0,0,12946,0,0,0,0,18286,0,0,0,0,0,0,0,0,0,0,14673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9685,4136,0,0,0,0,0,0,0,0,0,3391,0,0,0,0,0,0,0,0,4020,156,0,2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm182 mapping",23962,3500,80548,0,0,23037,1495,0,0,0,0,2745,0,0,0,53425,0,0,0,0,0,56700,9505,8259,1012,740,16445,7031,0,28654,0,0,17445,4505,0,0,0,0,0,0,6811,0,0,0,7274,0,0,0,0,0,0,2167,0,53058,0,310211,223,15409,1197,0,0,0,3988,0,0,0,0,0,0,57147,0,0,0,6633,11880,0,10535,0,0,0,0,85740,16681,15256,9787,4765,0,5074,0,0,0,0,0,0,0,0,0,0,0,0,6176,0,0,0,0,0,1656,117665,0,0,0,0,0,484793,11457,11307,1217,526184,34453,0,27828,44229,367880,0,0,23956,0,0,0,35025,0,2109,20,512,237,27391,0,0,0,68268,893,7232,79,42274,0,0,0,1256,0,1774,0,672,1378
"lm183 mapping",2165,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,1045,165,0,2706,0,12038,0,0,15550,0,891,0,882,0,0,0,0,0,0,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30828,0,0,2190,0,0,0,0,0,0,0,0,9722,3259,32032,11486,0,0,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,3612,0,0,0,0,0,0,482,0,941,16,0,442,0,0,263,0,0,0,0,0,0,0,364,0,0,0,2174,0,0,0,7454,0,0,0,0,118774,0,0,0,0,11,0,0,0,201,0
"lm184 mapping",0,349,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,0,0,0,0,0,0,0,9870,0,0,0,0,6128,0,0,0,360,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm185 mapping",256,2447,0,0,0,13499,0,0,0,0,0,1292,0,0,0,0,0,0,0,0,0,11081,0,307,28670,0,0,0,0,14343,0,0,0,6451,0,15334,0,0,0,0,0,0,0,0,1992,0,0,0,0,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,11958,0,0,0,0,0,0,0,9273,0,0,4713,17377,0,0,0,0,0,0,34441,5323,0,0,0,0,0,0,0,0,0,0,0,2332,0,0,0,0,0,0,0,0,0,0,0,3795,0,0,0,0,0,0,357,264,0,0,0,0,0,0,0,0,0,0,0,0,0,4214,0,0,1,0,0,0,316,0,0,3527,0,0,0,0,0,0,0,0,0,0,0,0,448
"lm186 mapping",2699,40848,6866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7024,1023,88,9117,0,0,0,0,0,0,1503,0,0,0,0,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12085,0,0,0,0,0,0,0,0,0,1835,0,0,0,0,0,0,0,0,4105,0,8165,0,0,0,0,286702,0,0,0,0,0,0,0,0,50242,0,0,0,0,0,0,0,0,64,0,0,0,0,0,10544,146,0,0,0,1573,0,0,0,0,0,0,0,0,0,0,1724,0,0,0,0,2,0,0,0,0,8079,0,0,0,0,0,0,0,0,0,0,0,0,2313
"lm187 mapping",0,3438,0,0,0,0,0,0,0,0,0,2587,0,0,0,0,222869,0,8700,0,0,40543,0,11840,0,0,27710,0,0,0,0,145148,0,4357,0,0,0,729628,0,0,0,0,0,0,6511,0,0,0,0,0,0,0,0,0,0,0,307324,0,0,0,0,0,0,15612,0,0,0,0,0,0,0,0,0,4470,3730,0,0,5806,0,0,0,0,1353,1941,6159,8060,0,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,10,0,0,0,10705,0,0,0,0,0,3083,6605,1845,469,0,816,0,0,16,0,10,0,0,0,0,0,0,0,0,7,42,18,0,0,0,0,0,205,0,0,3749,0,0,0,0,0,0,0,0,3440
"lm188 mapping",0,4759,0,0,0,2480,0,0,0,0,0,5149,232540,0,0,0,0,180589,6328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49173,0,0,0,0,0,0,0,0,0,0,1130,0,0,0,185252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15815,0,0,0,0,0,0,0,0,0,3172,0,0,0,0,0,0,0,0,1999,4147,169,2096,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,274,0,8755,0,0,52,0,0,0,0,0,0,0,7538,0,0,0,0,29,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,0,310
"lm189 mapping",326,911,0,0,0,0,0,0,0,0,0,1602,0,0,0,0,0,0,0,0,0,7894,17715,1458,426,0,38990,0,0,0,0,19143,0,371,0,0,0,0,0,0,0,0,0,0,1475,0,0,0,0,0,0,0,4867,0,0,0,0,0,1366,0,0,0,26639,0,0,0,0,64175,0,0,0,0,6,2137,0,0,0,0,0,0,0,0,15773,12392,6068,15795,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,0,0,5403,2434,97,0,7322,0,0,2563,0,10,0,0,0,0,0,0,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm190 mapping",10547,0,0,0,0,0,0,0,0,0,159482,6626,0,0,0,0,0,0,10563,0,0,6300,0,0,0,58297,161,0,0,0,71339,125212,0,825,0,0,106763,0,235599,0,0,0,0,0,19295,0,3264,0,0,0,0,0,2105,0,14229,0,0,0,15446,0,0,0,2121,0,0,0,5133,0,0,0,0,0,0,2295,4444,0,0,6578,0,0,0,3562,3569,12087,0,26658,0,0,0,0,0,0,0,0,0,0,0,73112,0,0,0,0,0,0,0,0,0,19381,0,0,0,0,0,1544,2374,1947,915,0,9765,372,0,2447,0,0,0,22571,0,0,0,0,0,0,7458,57,43,0,38,0,5619,0,0,0,0,1120,0,0,0,78,0,0,0,0,2299
"lm191 mapping",2670,1224,0,0,0,0,0,0,0,0,0,1945,0,0,0,0,26573,0,0,0,0,931,13967,2473,51,0,8466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,11327,0,0,1431,0,0,50187,0,0,0,0,0,0,2597,0,0,0,0,0,0,0,0,0,5427,3632,0,0,0,0,0,0,0,5744,3190,6497,5435,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067,0,0,0,12163,0,590,2466,465,479,0,43256,0,0,0,0,0,0,0,0,0,0,1288,0,0,7,0,126,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,571
"lm192 mapping",7152,0,0,0,0,0,0,0,0,0,0,2956,0,0,0,0,0,0,0,0,0,4772,9868,5682,10872,0,0,0,0,3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6927,0,15218,0,0,1409,0,0,903,6267,1062,0,0,0,24,0,0,0,5665,0,0,0,0,0,0,0,0,0,0,3654,0,0,0,0,0,0,0,0,2220,1148,0,6842,0,0,326681,0,0,0,112059,0,0,0,274855,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4220,4412,0,0,0,14639,0,0,0,0,8,0,0,0,0,0,1176,0,0,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3823
"lm193 mapping",0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,585,0,0,0,0,0,0,0,0,4228,0,0,0,0,0,0,0,0,0,0,346,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"lm194 mapping",0,12,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354,0,4053,159,644,25,0,0,0,0,0,0,4805,0,0,0,0,0,0,0,0,0,0,4808,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1603,0,0,0,0,0,0,0,0,229,0,28265,4143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641,0,2040,0,0,61,0,0,4219,0,1,0,309843,0,0,0,4072,0,0,0,0,455,0,0,0,0,214,0,0,160,0,0,0,0,0,0,0,0,0,1378
"lm195 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,0,0,0,0,0,0,0,0,0,0,0,0
"lm196 mapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605,445,460,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,54047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2439,0,0,0,0,0,0,0,9976,708,0,0,0,0,0,0,0,0,0,0,0,0,7134,0,0,0,0,1,0,0,0,0,0,0,0,608,0,0,0,0,0,180,0,0,0,0
"lm197 mapping",0,0,0,0,0,0,0,0,0,0,0,4651,0,0,0,0,0,0,0,0,0,958,0,0,3,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9676,0,0,0,0,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6714,0,0,0,0,0,0,0,0,0,0,0,3760,2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,1782,0,0,361,0,0,1721,0,3,0,0,0,0,0,2024,0,0,5,0,3,0,0,0,0,0,0,1326,0,0,0,0,0,162,0,0,0,0,1977
"lm198 mapping",0,0,0,0,0,27374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200,0,0,0,0,3563,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15079,0,12699,0,0,0,135,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,18613,0,0,0,0,0,0,0,0,0,0
